id;season;round;position;points;wins;driverId
8757;2021;6;4;66.0;0;norris
8758;2021;6;5;52.0;0;leclerc
8759;2021;6;6;47.0;0;bottas
8760;2021;6;7;42.0;0;sainz
8761;2021;6;8;31.0;0;gasly
8762;2021;6;9;28.0;0;vettel
8763;2021;6;10;26.0;0;ricciardo
8764;2021;6;11;13.0;0;alonso
8765;2021;6;12;12.0;0;ocon
8766;2021;6;13;9.0;0;stroll
8767;2021;6;14;8.0;0;tsunoda
8768;2021;6;15;1.0;0;raikkonen
8769;2021;6;16;1.0;0;giovinazzi
8770;2021;6;17;0.0;0;mick_schumacher
8771;2021;6;18;0.0;0;russell
8772;2021;6;19;0.0;0;mazepin
8773;2021;6;20;0.0;0;latifi
8774;2021;7;1;131.0;3;max_verstappen
8775;2021;7;2;119.0;3;hamilton
8776;2021;7;3;84.0;1;perez
8777;2021;7;4;76.0;0;norris
8778;2021;7;5;59.0;0;bottas
8779;2021;7;6;52.0;0;leclerc
8780;2021;7;7;42.0;0;sainz
8781;2021;7;8;37.0;0;gasly
8782;2021;7;9;34.0;0;ricciardo
8783;2021;7;10;30.0;0;vettel
8784;2021;7;11;17.0;0;alonso
8785;2021;7;12;12.0;0;ocon
8786;2021;7;13;10.0;0;stroll
8787;2021;7;14;8.0;0;tsunoda
8788;2021;7;15;1.0;0;raikkonen
8789;2021;7;16;1.0;0;giovinazzi
8790;2021;7;17;0.0;0;russell
8791;2021;7;18;0.0;0;mick_schumacher
8792;2021;7;19;0.0;0;mazepin
8793;2021;7;20;0.0;0;latifi
8794;2021;8;1;156.0;4;max_verstappen
8795;2021;8;2;138.0;3;hamilton
8796;2021;8;3;96.0;1;perez
8797;2021;8;4;86.0;0;norris
8798;2021;8;5;74.0;0;bottas
8799;2021;8;6;58.0;0;leclerc
8800;2021;8;7;50.0;0;sainz
8801;2021;8;8;37.0;0;gasly
8802;2021;8;9;34.0;0;ricciardo
8803;2021;8;10;30.0;0;vettel
8804;2021;8;11;19.0;0;alonso
8805;2021;8;12;14.0;0;stroll
8806;2021;8;13;12.0;0;ocon
8807;2021;8;14;9.0;0;tsunoda
8808;2021;8;15;1.0;0;raikkonen
8809;2021;8;16;1.0;0;giovinazzi
8810;2021;8;17;0.0;0;russell
8811;2021;8;18;0.0;0;mick_schumacher
8812;2021;8;19;0.0;0;mazepin
8813;2021;8;20;0.0;0;latifi
8814;2021;9;1;182.0;5;max_verstappen
8815;2021;9;2;150.0;3;hamilton
8816;2021;9;3;104.0;1;perez
8817;2021;9;4;101.0;0;norris
8818;2021;9;5;92.0;0;bottas
8819;2021;9;6;62.0;0;leclerc
8820;2021;9;7;60.0;0;sainz
8821;2021;9;8;40.0;0;ricciardo
8822;2021;9;9;39.0;0;gasly
8823;2021;9;10;30.0;0;vettel
8824;2021;9;11;20.0;0;alonso
8825;2021;9;12;14.0;0;stroll
8826;2021;9;13;12.0;0;ocon
8827;2021;9;14;9.0;0;tsunoda
8828;2021;9;15;1.0;0;raikkonen
8829;2021;9;16;1.0;0;giovinazzi
8830;2021;9;17;0.0;0;russell
8831;2021;9;18;0.0;0;mick_schumacher
8832;2021;9;19;0.0;0;mazepin
8833;2021;9;20;0.0;0;latifi
8834;2021;10;1;185.0;5;max_verstappen
8835;2021;10;2;177.0;4;hamilton
8836;2021;10;3;113.0;0;norris
8837;2021;10;4;108.0;0;bottas
8838;2021;10;5;104.0;1;perez
8839;2021;10;6;80.0;0;leclerc
8840;2021;10;7;68.0;0;sainz
8841;2021;10;8;50.0;0;ricciardo
8842;2021;10;9;39.0;0;gasly
8843;2021;10;10;30.0;0;vettel
8844;2021;10;11;26.0;0;alonso
8845;2021;10;12;18.0;0;stroll
8846;2021;10;13;14.0;0;ocon
8847;2021;10;14;10.0;0;tsunoda
8848;2021;10;15;1.0;0;raikkonen
8849;2021;10;16;1.0;0;giovinazzi
8850;2021;10;17;0.0;0;russell
8851;2021;10;18;0.0;0;mick_schumacher
8852;2021;10;19;0.0;0;latifi
8853;2021;10;20;0.0;0;mazepin
8854;2021;11;1;195.0;4;hamilton
8855;2021;11;2;187.0;5;max_verstappen
8856;2021;11;3;113.0;0;norris
8857;2021;11;4;108.0;0;bottas
8858;2021;11;5;104.0;1;perez
8859;2021;11;6;83.0;0;sainz
8860;2021;11;7;80.0;0;leclerc
8861;2021;11;8;50.0;0;gasly
8862;2021;11;9;50.0;0;ricciardo
8863;2021;11;10;39.0;1;ocon
8864;2021;11;11;38.0;0;alonso
8865;2021;11;12;30.0;0;vettel
8866;2021;11;13;18.0;0;tsunoda
8867;2021;11;14;18.0;0;stroll
8868;2021;11;15;6.0;0;latifi
8869;2021;11;16;4.0;0;russell
8870;2021;11;17;2.0;0;raikkonen
8871;2021;11;18;1.0;0;giovinazzi
8872;2021;11;19;0.0;0;mick_schumacher
8873;2021;11;20;0.0;0;mazepin
8874;2021;12;1;202.5;4;hamilton
8875;2021;12;2;199.5;6;max_verstappen
8876;2021;12;3;113.0;0;norris
8877;2021;12;4;108.0;0;bottas
8878;2021;12;5;104.0;1;perez
8879;2021;12;6;83.5;0;sainz
8880;2021;12;7;82.0;0;leclerc
8881;2021;12;8;56.0;0;ricciardo
8882;2021;12;9;54.0;0;gasly
8883;2021;12;10;42.0;1;ocon
8884;2021;12;11;38.0;0;alonso
8885;2021;12;12;35.0;0;vettel
8886;2021;12;13;18.0;0;tsunoda
8887;2021;12;14;18.0;0;stroll
8888;2021;12;15;13.0;0;russell
8889;2021;12;16;7.0;0;latifi
8890;2021;12;17;2.0;0;raikkonen
8891;2021;12;18;1.0;0;giovinazzi
8892;2021;12;19;0.0;0;mick_schumacher
8893;2021;12;20;0.0;0;mazepin
8894;2021;13;1;224.5;7;max_verstappen
8895;2021;13;2;221.5;4;hamilton
8896;2021;13;3;123.0;0;bottas
8897;2021;13;4;114.0;0;norris
8898;2021;13;5;108.0;1;perez
8899;2021;13;6;92.0;0;leclerc
8900;2021;13;7;89.5;0;sainz
8901;2021;13;8;66.0;0;gasly
8902;2021;13;9;56.0;0;ricciardo
8903;2021;13;10;46.0;0;alonso
8904;2021;13;11;44.0;1;ocon
8905;2021;13;12;35.0;0;vettel
8906;2021;13;13;18.0;0;tsunoda
8907;2021;13;14;18.0;0;stroll
8908;2021;13;15;13.0;0;russell
8909;2021;13;16;7.0;0;latifi
8910;2021;13;17;2.0;0;raikkonen
8911;2021;13;18;1.0;0;giovinazzi
8912;2021;13;19;0.0;0;mick_schumacher
8913;2021;13;20;0.0;0;mazepin
8914;2021;13;21;0.0;0;kubica
8915;2021;14;1;226.5;7;max_verstappen
8916;2021;14;2;221.5;4;hamilton
8917;2021;14;3;141.0;0;bottas
8918;2021;14;4;132.0;0;norris
8919;2021;14;5;118.0;1;perez
8920;2021;14;6;104.0;0;leclerc
8921;2021;14;7;97.5;0;sainz
8922;2021;14;8;83.0;1;ricciardo
8923;2021;14;9;66.0;0;gasly
8924;2021;14;10;50.0;0;alonso
8925;2021;14;11;45.0;1;ocon
8926;2021;14;12;35.0;0;vettel
8927;2021;14;13;24.0;0;stroll
8928;2021;14;14;18.0;0;tsunoda
8929;2021;14;15;15.0;0;russell
8930;2021;14;16;7.0;0;latifi
8931;2021;14;17;2.0;0;raikkonen
8932;2021;14;18;1.0;0;giovinazzi
8933;2021;14;19;0.0;0;mick_schumacher
8934;2021;14;20;0.0;0;kubica
8935;2021;14;21;0.0;0;mazepin
8936;2021;15;1;246.5;5;hamilton
8937;2021;15;2;244.5;7;max_verstappen
8938;2021;15;3;151.0;0;bottas
8939;2021;15;4;139.0;0;norris
8940;2021;15;5;120.0;1;perez
8941;2021;15;6;112.5;0;sainz
8942;2021;15;7;104.0;0;leclerc
8943;2021;15;8;95.0;1;ricciardo
8944;2021;15;9;66.0;0;gasly
8945;2021;15;10;58.0;0;alonso
8946;2021;15;11;45.0;1;ocon
8947;2021;15;12;35.0;0;vettel
8948;2021;15;13;24.0;0;stroll
8949;2021;15;14;18.0;0;tsunoda
8950;2021;15;15;16.0;0;russell
8951;2021;15;16;7.0;0;latifi
8952;2021;15;17;6.0;0;raikkonen
8953;2021;15;18;1.0;0;giovinazzi
8954;2021;15;19;0.0;0;mick_schumacher
8955;2021;15;20;0.0;0;kubica
8956;2021;15;21;0.0;0;mazepin
8957;2021;16;1;262.5;7;max_verstappen
8958;2021;16;2;256.5;5;hamilton
8959;2021;16;3;177.0;1;bottas
8960;2021;16;4;145.0;0;norris
8961;2021;16;5;135.0;1;perez
8962;2021;16;6;116.5;0;sainz
8963;2021;16;7;116.0;0;leclerc
8964;2021;16;8;95.0;1;ricciardo
8965;2021;16;9;74.0;0;gasly
8966;2021;16;10;58.0;0;alonso
8967;2021;16;11;46.0;1;ocon
8968;2021;16;12;35.0;0;vettel
8969;2021;16;13;26.0;0;stroll
8970;2021;16;14;18.0;0;tsunoda
8971;2021;16;15;16.0;0;russell
8972;2021;16;16;7.0;0;latifi
8973;2021;16;17;6.0;0;raikkonen
8974;2021;16;18;1.0;0;giovinazzi
8975;2021;16;19;0.0;0;mick_schumacher
8976;2021;16;20;0.0;0;kubica
8977;2021;16;21;0.0;0;mazepin
8978;2021;17;1;287.5;8;max_verstappen
8979;2021;17;2;275.5;5;hamilton
8980;2021;17;3;185.0;1;bottas
8981;2021;17;4;150.0;1;perez
8982;2021;17;5;149.0;0;norris
8983;2021;17;6;128.0;0;leclerc
8984;2021;17;7;122.5;0;sainz
8985;2021;17;8;105.0;1;ricciardo
8986;2021;17;9;74.0;0;gasly
8987;2021;17;10;58.0;0;alonso
8988;2021;17;11;46.0;1;ocon
8989;2021;17;12;36.0;0;vettel
8990;2021;17;13;26.0;0;stroll
8991;2021;17;14;20.0;0;tsunoda
8992;2021;17;15;16.0;0;russell
8993;2021;17;16;7.0;0;latifi
8994;2021;17;17;6.0;0;raikkonen
8995;2021;17;18;1.0;0;giovinazzi
8996;2021;17;19;0.0;0;mick_schumacher
8997;2021;17;20;0.0;0;kubica
8998;2021;17;21;0.0;0;mazepin
8999;2021;18;1;312.5;9;max_verstappen
9000;2021;18;2;293.5;5;hamilton
9001;2021;18;3;185.0;1;bottas
9002;2021;18;4;165.0;1;perez
9003;2021;18;5;150.0;0;norris
9004;2021;18;6;138.0;0;leclerc
9005;2021;18;7;130.5;0;sainz
9006;2021;18;8;105.0;1;ricciardo
9007;2021;18;9;86.0;0;gasly
9008;2021;18;10;60.0;0;alonso
9009;2021;18;11;46.0;1;ocon
9010;2021;18;12;42.0;0;vettel
9011;2021;18;13;26.0;0;stroll
9012;2021;18;14;20.0;0;tsunoda
9013;2021;18;15;16.0;0;russell
9014;2021;18;16;10.0;0;raikkonen
9015;2021;18;17;7.0;0;latifi
9016;2021;18;18;1.0;0;giovinazzi
9017;2021;18;19;0.0;0;mick_schumacher
9018;2021;18;20;0.0;0;kubica
9019;2021;18;21;0.0;0;mazepin
9020;2021;19;1;332.5;9;max_verstappen
9021;2021;19;2;318.5;6;hamilton
9022;2021;19;3;203.0;1;bottas
9023;2021;19;4;178.0;1;perez
9024;2021;19;5;151.0;0;norris
9025;2021;19;6;148.0;0;leclerc
9026;2021;19;7;139.5;0;sainz
9027;2021;19;8;105.0;1;ricciardo
9028;2021;19;9;92.0;0;gasly
9029;2021;19;10;62.0;0;alonso
9030;2021;19;11;50.0;1;ocon
9031;2021;19;12;42.0;0;vettel
9032;2021;19;13;26.0;0;stroll
9033;2021;19;14;20.0;0;tsunoda
9034;2021;19;15;16.0;0;russell
9035;2021;19;16;10.0;0;raikkonen
9036;2021;19;17;7.0;0;latifi
9037;2021;19;18;1.0;0;giovinazzi
9038;2021;19;19;0.0;0;mick_schumacher
9039;2021;19;20;0.0;0;kubica
9040;2021;19;21;0.0;0;mazepin
9041;2021;20;1;351.5;9;max_verstappen
9042;2021;20;2;343.5;7;hamilton
9043;2021;20;3;203.0;1;bottas
9044;2021;20;4;190.0;1;perez
9045;2021;20;5;153.0;0;norris
9046;2021;20;6;152.0;0;leclerc
9047;2021;20;7;145.5;0;sainz
9048;2021;20;8;105.0;1;ricciardo
9049;2021;20;9;92.0;0;gasly
9050;2021;20;10;77.0;0;alonso
9051;2021;20;11;60.0;1;ocon
9052;2021;20;12;43.0;0;vettel
9053;2021;20;13;34.0;0;stroll
9054;2021;20;14;20.0;0;tsunoda
9055;2021;20;15;16.0;0;russell
9056;2021;20;16;10.0;0;raikkonen
9057;2021;20;17;7.0;0;latifi
9058;2021;20;18;1.0;0;giovinazzi
9059;2021;20;19;0.0;0;mick_schumacher
9060;2021;20;20;0.0;0;kubica
9061;2021;20;21;0.0;0;mazepin
9062;2021;21;1;369.5;9;max_verstappen
9063;2021;21;2;369.5;8;hamilton
9064;2021;21;3;218.0;1;bottas
9065;2021;21;4;190.0;1;perez
9066;2021;21;5;158.0;0;leclerc
9067;2021;21;6;154.0;0;norris
9068;2021;21;7;149.5;0;sainz
9069;2021;21;8;115.0;1;ricciardo
9070;2021;21;9;100.0;0;gasly
9071;2021;21;10;77.0;0;alonso
9072;2021;21;11;72.0;1;ocon
9073;2021;21;12;43.0;0;vettel
9074;2021;21;13;34.0;0;stroll
9075;2021;21;14;20.0;0;tsunoda
9076;2021;21;15;16.0;0;russell
9077;2021;21;16;10.0;0;raikkonen
9078;2021;21;17;7.0;0;latifi
9079;2021;21;18;3.0;0;giovinazzi
9080;2021;21;19;0.0;0;mick_schumacher
9081;2021;21;20;0.0;0;kubica
9082;2021;21;21;0.0;0;mazepin
9083;2021;22;1;395.5;10;max_verstappen
9084;2021;22;2;387.5;8;hamilton
9085;2021;22;3;226.0;1;bottas
9086;2021;22;4;190.0;1;perez
9087;2021;22;5;164.5;0;sainz
9088;2021;22;6;160.0;0;norris
9089;2021;22;7;159.0;0;leclerc
9090;2021;22;8;115.0;1;ricciardo
9091;2021;22;9;110.0;0;gasly
9092;2021;22;10;81.0;0;alonso
9093;2021;22;11;74.0;1;ocon
9094;2021;22;12;43.0;0;vettel
9095;2021;22;13;34.0;0;stroll
9096;2021;22;14;32.0;0;tsunoda
9097;2021;22;15;16.0;0;russell
9098;2021;22;16;10.0;0;raikkonen
9099;2021;22;17;7.0;0;latifi
9100;2021;22;18;3.0;0;giovinazzi
9101;2021;22;19;0.0;0;mick_schumacher
9102;2021;22;20;0.0;0;kubica
9103;2021;22;21;0.0;0;mazepin
9104;2022;1;1;26.0;1;leclerc
9105;2022;1;2;18.0;0;sainz
9106;2022;1;3;15.0;0;hamilton
9107;2022;1;4;12.0;0;russell
9108;2022;1;5;10.0;0;kevin_magnussen
9109;2022;1;6;8.0;0;bottas
9110;2022;1;7;6.0;0;ocon
9111;2022;1;8;4.0;0;tsunoda
9112;2022;1;9;2.0;0;alonso
9113;2022;1;10;1.0;0;zhou
9114;2022;1;11;0.0;0;mick_schumacher
9115;2022;1;12;0.0;0;stroll
9116;2022;1;13;0.0;0;albon
9117;2022;1;14;0.0;0;ricciardo
9118;2022;1;15;0.0;0;norris
9119;2022;1;16;0.0;0;latifi
9120;2022;1;17;0.0;0;hulkenberg
9121;2022;1;18;0.0;0;perez
9122;2022;1;19;0.0;0;max_verstappen
9123;2022;1;20;0.0;0;gasly
9124;2022;2;1;45.0;1;leclerc
9125;2022;2;2;33.0;0;sainz
9126;2022;2;3;25.0;1;max_verstappen
9127;2022;2;4;22.0;0;russell
9128;2022;2;5;16.0;0;hamilton
9129;2022;2;6;14.0;0;ocon
9130;2022;2;7;12.0;0;perez
9131;2022;2;8;12.0;0;kevin_magnussen
9132;2022;2;9;8.0;0;bottas
9133;2022;2;10;6.0;0;norris
9134;2022;2;11;4.0;0;tsunoda
9135;2022;2;12;4.0;0;gasly
9136;2022;2;13;2.0;0;alonso
9137;2022;2;14;1.0;0;zhou
9138;2022;2;15;0.0;0;mick_schumacher
9139;2022;2;16;0.0;0;stroll
9140;2022;2;17;0.0;0;hulkenberg
9141;2022;2;18;0.0;0;albon
9142;2022;2;19;0.0;0;ricciardo
9143;2022;2;20;0.0;0;latifi
9144;2022;3;1;71.0;2;leclerc
9145;2022;3;2;37.0;0;russell
9146;2022;3;3;33.0;0;sainz
9147;2022;3;4;30.0;0;perez
9148;2022;3;5;28.0;0;hamilton
9149;2022;3;6;25.0;1;max_verstappen
9150;2022;3;7;20.0;0;ocon
9151;2022;3;8;16.0;0;norris
9152;2022;3;9;12.0;0;kevin_magnussen
9153;2022;3;10;12.0;0;bottas
9154;2022;3;11;8.0;0;ricciardo
9155;2022;3;12;6.0;0;gasly
9156;2022;3;13;4.0;0;tsunoda
9157;2022;3;14;2.0;0;alonso
9158;2022;3;15;1.0;0;zhou
9159;2022;3;16;1.0;0;albon
9160;2022;3;17;0.0;0;mick_schumacher
9161;2022;3;18;0.0;0;stroll
9162;2022;3;19;0.0;0;hulkenberg
9163;2022;3;20;0.0;0;latifi
9164;2022;3;21;0.0;0;vettel
9165;2022;4;1;86.0;2;leclerc
9166;2022;4;2;59.0;2;max_verstappen
9167;2022;4;3;54.0;0;perez
9168;2022;4;4;49.0;0;russell
9169;2022;4;5;38.0;0;sainz
9170;2022;4;6;35.0;0;norris
9171;2022;4;7;28.0;0;hamilton
9172;2022;4;8;24.0;0;bottas
9173;2022;4;9;20.0;0;ocon
9174;2022;4;10;15.0;0;kevin_magnussen
9175;2022;4;11;11.0;0;ricciardo
9176;2022;4;12;10.0;0;tsunoda
9177;2022;4;13;6.0;0;gasly
9178;2022;4;14;4.0;0;vettel
9179;2022;4;15;2.0;0;alonso
9180;2022;4;16;1.0;0;zhou
9181;2022;4;17;1.0;0;albon
9182;2022;4;18;1.0;0;stroll
9183;2022;4;19;0.0;0;mick_schumacher
9184;2022;4;20;0.0;0;hulkenberg
9185;2022;4;21;0.0;0;latifi
9186;2022;5;1;104.0;2;leclerc
9187;2022;5;2;85.0;3;max_verstappen
9188;2022;5;3;66.0;0;perez
9189;2022;5;4;59.0;0;russell
9190;2022;5;5;53.0;0;sainz
9191;2022;5;6;36.0;0;hamilton
9192;2022;5;7;35.0;0;norris
9193;2022;5;8;30.0;0;bottas
9194;2022;5;9;24.0;0;ocon
9195;2022;5;10;15.0;0;kevin_magnussen
9196;2022;5;11;11.0;0;ricciardo
9197;2022;5;12;10.0;0;tsunoda
9198;2022;5;13;6.0;0;gasly
9199;2022;5;14;4.0;0;vettel
9200;2022;5;15;3.0;0;albon
9201;2022;5;16;2.0;0;alonso
9202;2022;5;17;2.0;0;stroll
9203;2022;5;18;1.0;0;zhou
9204;2022;5;19;0.0;0;mick_schumacher
9205;2022;5;20;0.0;0;hulkenberg
9206;2022;5;21;0.0;0;latifi
9207;2022;6;1;110.0;4;max_verstappen
9208;2022;6;2;104.0;2;leclerc
9209;2022;6;3;85.0;0;perez
9210;2022;6;4;74.0;0;russell
9211;2022;6;5;65.0;0;sainz
9212;2022;6;6;46.0;0;hamilton
9213;2022;6;7;39.0;0;norris
9214;2022;6;8;38.0;0;bottas
9215;2022;6;9;30.0;0;ocon
9216;2022;6;10;15.0;0;kevin_magnussen
9217;2022;6;11;11.0;0;tsunoda
9218;2022;6;12;11.0;0;ricciardo
9219;2022;6;13;6.0;0;gasly
9220;2022;6;14;4.0;0;vettel
9221;2022;6;15;4.0;0;alonso
9222;2022;6;16;3.0;0;albon
9223;2022;6;17;2.0;0;stroll
9224;2022;6;18;1.0;0;zhou
9225;2022;6;19;0.0;0;mick_schumacher
9226;2022;6;20;0.0;0;hulkenberg
9227;2022;6;21;0.0;0;latifi
9228;2022;7;1;125.0;4;max_verstappen
9229;2022;7;2;116.0;2;leclerc
9230;2022;7;3;110.0;1;perez
9231;2022;7;4;84.0;0;russell
9232;2022;7;5;83.0;0;sainz
9233;2022;7;6;50.0;0;hamilton
9234;2022;7;7;48.0;0;norris
9235;2022;7;8;40.0;0;bottas
9236;2022;7;9;30.0;0;ocon
9237;2022;7;10;15.0;0;kevin_magnussen
9238;2022;7;11;11.0;0;ricciardo
9239;2022;7;12;11.0;0;tsunoda
9240;2022;7;13;10.0;0;alonso
9241;2022;7;14;6.0;0;gasly
9242;2022;7;15;5.0;0;vettel
9243;2022;7;16;3.0;0;albon
9244;2022;7;17;2.0;0;stroll
9245;2022;7;18;1.0;0;zhou
9246;2022;7;19;0.0;0;mick_schumacher
9247;2022;7;20;0.0;0;hulkenberg
9248;2022;7;21;0.0;0;latifi
9249;2022;8;1;150.0;5;max_verstappen
9250;2022;8;2;129.0;1;perez
9251;2022;8;3;116.0;2;leclerc
9252;2022;8;4;99.0;0;russell
9253;2022;8;5;83.0;0;sainz
9254;2022;8;6;62.0;0;hamilton
9255;2022;8;7;50.0;0;norris
9256;2022;8;8;40.0;0;bottas
9257;2022;8;9;31.0;0;ocon
9258;2022;8;10;16.0;0;gasly
9259;2022;8;11;16.0;0;alonso
9260;2022;8;12;15.0;0;kevin_magnussen
9261;2022;8;13;15.0;0;ricciardo
9262;2022;8;14;13.0;0;vettel
9263;2022;8;15;11.0;0;tsunoda
9264;2022;8;16;3.0;0;albon
9265;2022;8;17;2.0;0;stroll
9266;2022;8;18;1.0;0;zhou
9267;2022;8;19;0.0;0;mick_schumacher
9268;2022;8;20;0.0;0;hulkenberg
9269;2022;8;21;0.0;0;latifi
9270;2022;9;1;175.0;6;max_verstappen
9271;2022;9;2;129.0;1;perez
9272;2022;9;3;126.0;2;leclerc
9273;2022;9;4;111.0;0;russell
9274;2022;9;5;102.0;0;sainz
9275;2022;9;6;77.0;0;hamilton
9276;2022;9;7;50.0;0;norris
9277;2022;9;8;46.0;0;bottas
9278;2022;9;9;39.0;0;ocon
9279;2022;9;10;18.0;0;alonso
9280;2022;9;11;16.0;0;gasly
9281;2022;9;12;15.0;0;kevin_magnussen
9282;2022;9;13;15.0;0;ricciardo
9283;2022;9;14;13.0;0;vettel
9284;2022;9;15;11.0;0;tsunoda
9285;2022;9;16;5.0;0;zhou
9286;2022;9;17;3.0;0;albon
9287;2022;9;18;3.0;0;stroll
9288;2022;9;19;0.0;0;mick_schumacher
9289;2022;9;20;0.0;0;hulkenberg
9290;2022;9;21;0.0;0;latifi
9291;2022;10;1;181.0;6;max_verstappen
9292;2022;10;2;147.0;1;perez
9293;2022;10;3;138.0;2;leclerc
9294;2022;10;4;127.0;1;sainz
9295;2022;10;5;111.0;0;russell
9296;2022;10;6;93.0;0;hamilton
9297;2022;10;7;58.0;0;norris
9298;2022;10;8;46.0;0;bottas
9299;2022;10;9;39.0;0;ocon
9300;2022;10;10;28.0;0;alonso
9301;2022;10;11;16.0;0;gasly
9302;2022;10;12;16.0;0;kevin_magnussen
9303;2022;10;13;15.0;0;vettel
9304;2022;10;14;15.0;0;ricciardo
9305;2022;10;15;11.0;0;tsunoda
9306;2022;10;16;5.0;0;zhou
9307;2022;10;17;4.0;0;mick_schumacher
9308;2022;10;18;3.0;0;albon
9309;2022;10;19;3.0;0;stroll
9310;2022;10;20;0.0;0;latifi
9311;2022;10;21;0.0;0;hulkenberg
9312;2022;11;1;208.0;6;max_verstappen
9313;2022;11;2;170.0;3;leclerc
9314;2022;11;3;151.0;1;perez
9315;2022;11;4;133.0;1;sainz
9316;2022;11;5;128.0;0;russell
9317;2022;11;6;109.0;0;hamilton
9318;2022;11;7;64.0;0;norris
9319;2022;11;8;52.0;0;ocon
9320;2022;11;9;46.0;0;bottas
9321;2022;11;10;29.0;0;alonso
9322;2022;11;11;22.0;0;kevin_magnussen
9323;2022;11;12;17.0;0;ricciardo
9324;2022;11;13;16.0;0;gasly
9325;2022;11;14;15.0;0;vettel
9326;2022;11;15;12.0;0;mick_schumacher
9327;2022;11;16;11.0;0;tsunoda
9328;2022;11;17;5.0;0;zhou
9329;2022;11;18;3.0;0;albon
9330;2022;11;19;3.0;0;stroll
9331;2022;11;20;0.0;0;latifi
9332;2022;11;21;0.0;0;hulkenberg
9333;2022;12;1;233.0;7;max_verstappen
9334;2022;12;2;170.0;3;leclerc
9335;2022;12;3;163.0;1;perez
9336;2022;12;4;144.0;1;sainz
9337;2022;12;5;143.0;0;russell
9338;2022;12;6;127.0;0;hamilton
9339;2022;12;7;70.0;0;norris
9340;2022;12;8;56.0;0;ocon
9341;2022;12;9;46.0;0;bottas
9342;2022;12;10;37.0;0;alonso
9343;2022;12;11;22.0;0;kevin_magnussen
9344;2022;12;12;19.0;0;ricciardo
9345;2022;12;13;16.0;0;gasly
9346;2022;12;14;15.0;0;vettel
9347;2022;12;15;12.0;0;mick_schumacher
9348;2022;12;16;11.0;0;tsunoda
9349;2022;12;17;5.0;0;zhou
9350;2022;12;18;4.0;0;stroll
9351;2022;12;19;3.0;0;albon
9352;2022;12;20;0.0;0;latifi
9353;2022;12;21;0.0;0;hulkenberg
9354;2022;13;1;258.0;8;max_verstappen
9355;2022;13;2;178.0;3;leclerc
9356;2022;13;3;173.0;1;perez
9357;2022;13;4;158.0;0;russell
9358;2022;13;5;156.0;1;sainz
9359;2022;13;6;146.0;0;hamilton
9360;2022;13;7;76.0;0;norris
9361;2022;13;8;58.0;0;ocon
9362;2022;13;9;46.0;0;bottas
9363;2022;13;10;41.0;0;alonso
9364;2022;13;11;22.0;0;kevin_magnussen
9365;2022;13;12;19.0;0;ricciardo
9366;2022;13;13;16.0;0;gasly
9367;2022;13;14;16.0;0;vettel
9368;2022;13;15;12.0;0;mick_schumacher
9369;2022;13;16;11.0;0;tsunoda
9370;2022;13;17;5.0;0;zhou
9371;2022;13;18;4.0;0;stroll
9372;2022;13;19;3.0;0;albon
9373;2022;13;20;0.0;0;latifi
9374;2022;13;21;0.0;0;hulkenberg
9375;2022;14;1;284.0;9;max_verstappen
9376;2022;14;2;191.0;1;perez
9377;2022;14;3;186.0;3;leclerc
9378;2022;14;4;171.0;1;sainz
9379;2022;14;5;170.0;0;russell
9380;2022;14;6;146.0;0;hamilton
9381;2022;14;7;76.0;0;norris
9382;2022;14;8;64.0;0;ocon
9383;2022;14;9;51.0;0;alonso
9384;2022;14;10;46.0;0;bottas
9385;2022;14;11;22.0;0;kevin_magnussen
9386;2022;14;12;20.0;0;vettel
9387;2022;14;13;19.0;0;ricciardo
9388;2022;14;14;18.0;0;gasly
9389;2022;14;15;12.0;0;mick_schumacher
9390;2022;14;16;11.0;0;tsunoda
9391;2022;14;17;5.0;0;zhou
9392;2022;14;18;4.0;0;albon
9393;2022;14;19;4.0;0;stroll
9394;2022;14;20;0.0;0;latifi
9395;2022;14;21;0.0;0;hulkenberg
9396;2022;15;1;310.0;10;max_verstappen
9397;2022;15;2;201.0;3;leclerc
9398;2022;15;3;201.0;1;perez
9399;2022;15;4;188.0;0;russell
9400;2022;15;5;175.0;1;sainz
9401;2022;15;6;158.0;0;hamilton
9402;2022;15;7;82.0;0;norris
9403;2022;15;8;66.0;0;ocon
9404;2022;15;9;59.0;0;alonso
9405;2022;15;10;46.0;0;bottas
9406;2022;15;11;22.0;0;kevin_magnussen
9407;2022;15;12;20.0;0;vettel
9408;2022;15;13;19.0;0;ricciardo
9409;2022;15;14;18.0;0;gasly
9410;2022;15;15;12.0;0;mick_schumacher
9411;2022;15;16;11.0;0;tsunoda
9412;2022;15;17;5.0;0;zhou
9413;2022;15;18;5.0;0;stroll
9414;2022;15;19;4.0;0;albon
9415;2022;15;20;0.0;0;latifi
9416;2022;15;21;0.0;0;hulkenberg
9417;2022;16;1;335.0;11;max_verstappen
9418;2022;16;2;219.0;3;leclerc
9419;2022;16;3;210.0;1;perez
9420;2022;16;4;203.0;0;russell
9421;2022;16;5;187.0;1;sainz
9422;2022;16;6;168.0;0;hamilton
9423;2022;16;7;88.0;0;norris
9424;2022;16;8;66.0;0;ocon
9425;2022;16;9;59.0;0;alonso
9426;2022;16;10;46.0;0;bottas
9427;2022;16;11;22.0;0;gasly
9428;2022;16;12;22.0;0;kevin_magnussen
